-1.12214448676,-1.38552063737,0.0,1.0
-0.36588417249,-1.39771838437,0.0,1.0
2.3908066505,-0.775633287149,0.0,1.0
2.58597060257,-0.836622022171,0.0,1.0
2.62256384358,-0.0925594549042,0.0,1.0
3.04948498874,-0.0681639608955,0.0,1.0
2.72014581962,2.33479219897,0.0,1.0
2.45179538552,2.34698994597,0.0,1.0
2.45179538552,2.72512010311,0.0,1.0
2.64695933759,2.79830658513,0.0,1.0
2.89091427768,1.15161073954,0.0,1.0
2.4030043975,4.16445424962,0.0,1.0
2.25663143345,5.28664697403,0.0,1.0
1.95168775834,5.34763570905,0.0,1.0
2.1224562164,5.66477713116,0.0,1.0
2.03707198737,6.65279463852,0.0,1.0
0.353782900768,6.38444420442,0.0,1.0
-0.0975337383942,6.56741040949,0.0,1.0
-0.536652630552,6.98213380763,0.0,1.0
-0.768409823635,7.1529022657,0.0,1.0
-3.4641119116,7.26268198874,0.0,1.0
-4.11059250283,6.95773831363,0.0,1.0
-4.50092040697,6.34785096341,0.0,1.0
-4.43993167195,5.70137037217,0.0,1.0
-2.30532594619,3.01786603121,0.0,1.0
-2.26873270517,2.73731785011,0.0,1.0
-3.08598175447,2.1396282469,0.0,1.0
-2.6346651153,2.39578093399,0.0,1.0
-3.28114570654,4.26203622566,0.0,1.0
-3.62268262266,1.54193864368,0.0,1.0
-3.95202179178,1.00523777549,0.0,1.0
-3.97641728579,0.248977461218,0.0,1.0
-3.70806685169,-0.66585356411,0.0,1.0
-3.47630965861,-1.14156569728,0.0,1.0
-2.69565385033,-1.25134542032,0.0,1.0
-1.93939353606,-1.32453190235,0.0,1.0
