-0.164594406,-0.842881392,0,1,0.657347847,1
0.040004349,-0.78780914,0,1,0.657347847,1
0.2364710990428533,-0.712186154,0,1,0.657347847,1
0.4195409623007025,-0.610945838,0,1,0.744832256,1
0.5871630643838041,-0.484315505,0,1,0.744832256,1
0.7413210972335562,-0.339167947,0,1,0.744832256,1
0.8842037712821625,-0.182617796,0,1,0.744832256,1
1.017074489712786,-0.018514178,0,1,0.8010546972252598,1
1.1403903935594442,0.1521391688844843,0,1,0.8010546972252598,1
1.2545816429424947,0.3284337236559457,0,1,0.8010546972252598,1
1.360079494950493,0.5094613889739221,0,1,0.8548020920990534,1
1.457625846153576,0.6944338909192638,0,1,0.90638721,1
1.5486986244003604,0.8828468661638288,0,1,0.9561719654951212,1
1.6348823636889285,1.074237072749971,0,1,1,1
1.7177615980173602,1.268141268720044,0,1,0.9179857428314794,1
1.7989208613837375,1.464096212116401,0,1,0.8303762834933235,1
1.878564049114088,1.6617752969967188,0,1,0.7360671105762292,1
1.9505872445126864,1.8614761751028104,0,1,0.7360671105762292,1
2.007086127934046,2.063674676500773,0,1,0.7360671105762292,0
2.040156813723259,2.268846589476587,0,1,0.7360671105762292,0
2.045619145250015,2.477106809018246,0,1,0.7360671105762292,0
2.031870971,2.6873512054067885,0,1,0.7360671105762292,0
2.009963180608924,2.8982185235992763,0,1,0.7360671105762292,0
1.9902647337770107,3.108417373701597,0,1,0.7360671105762292,0
1.973527697934732,3.317641634911249,0,1,0.7554190686851355,0
1.953390135886308,3.526314029942516,0,1,0.8110799129315803,0
1.9233239254465595,3.734873631410777,0,1,0.7881945207094793,0
1.8779180619543308,3.942771962628532,0,1,0.7037999779492334,0
1.8150712182824535,4.146534740382857,0,1,0.6229261516793321,0
1.7332921133231047,4.342148391271416,0,1,0.6229261516793321,0
1.6310894659684576,4.525599341891873,0,1,0.6229261516793321,0
1.507480924,4.6934536444380095,0,1,0.6229261516793321,0
1.367652697616365,4.849302797433988,0,1,0.6229261516793321,0
1.220893862411058,5.001411104052438,0,1,0.6621217716623702,0
1.0760287132029025,5.157500491507048,0,1,0.5938821453095943,0
0.9319793437107708,5.313775743,0,1,0.4771669957801491,0
0.7789797096544142,5.456336560254385,0,1,0.4771669957801491,0
0.6073956361497408,5.571568788133876,0,1,0.5771669957801491,0
0.4178286333387596,5.660948312775431,0,1,0.6771669957801491,0
0.2213561451191111,5.741395251062693,0,1,0.7905085041333893,0
0.029038974,5.829754332,0,1,0.7889638117409214,0
-0.153487306,5.934310609410208,0,1,0.6828312947921908,0
-0.323955675,6.058034390313046,0,1,0.5851193310237211,0
-0.481301335,6.201876165142503,0,1,0.4871603191443215,0
-0.634352008,6.350121925812895,0,1,0.46,0
-0.796973756,6.478570297093029,0,1,0.42,0
-0.981312634,6.566118606,0,1,0.38,0
-1.185256141,6.617313934221486,0,1,0.38,0
-1.3997765,6.64914327,0,1,0.38,0
-1.616125987,6.673880066133744,0,1,0.3819160729171145,0
-1.827332538,6.677647570466483,0,1,0.232819756,0
-2.0270652,6.637817769850648,0,1,0.17,0
-2.214726144,6.549244699874505,0,1,0.13,0
-2.401455632,6.442593207837394,0,1,0.1,0
-2.592230571,6.341821535974132,0,1,0.05,0
-2.759583717,6.223544376992391,0,1,0.1,0
