-0.1645944064059999,-0.842881392344,0.0,1.0,0.657347846873208
0.0400043486272107,-0.7878091404356552,0.0,1.0,0.657347846873208
0.2364710990428533,-0.7121861544562812,0.0,1.0,0.657347846873208
0.4195409623007025,-0.6109458384467844,0.0,1.0,0.744832255863314
0.5871630643838041,-0.4843155054087821,0.0,1.0,0.744832255863314
0.7413210972335562,-0.3391679469494552,0.0,1.0,0.744832255863314
0.8842037712821625,-0.182617796234568,0.0,1.0,0.744832255863314
1.017074489712786,-0.0185141779282306,0.0,1.0,0.8010546972252598
1.1403903935594442,0.1521391688844843,0.0,1.0,0.8010546972252598
1.2545816429424947,0.3284337236559457,0.0,1.0,0.8010546972252598
1.360079494950493,0.5094613889739221,0.0,1.0,0.8548020920990534
1.457625846153576,0.6944338909192638,0.0,1.0,0.906387209947382
1.5486986244003604,0.8828468661638288,0.0,1.0,0.9561719654951212
1.6348823636889285,1.074237072749971,0.0,1.0,1.0
1.7177615980173602,1.268141268720044,0.0,1.0,0.9179857428314794
1.7989208613837375,1.464096212116401,0.0,1.0,0.8303762834933235
1.878564049114088,1.6617752969967188,0.0,1.0,0.7360671105762292
1.9505872445126864,1.8614761751028104,0.0,1.0,0.7360671105762292
2.007086127934046,2.063674676500773,0.0,1.0,0.7360671105762292
2.040156813723259,2.268846589476587,0.0,1.0,0.7360671105762292
2.045619145250015,2.477106809018246,0.0,1.0,0.7360671105762292
2.03187097081884,2.6873512054067885,0.0,1.0,0.7360671105762292
2.009963180608924,2.8982185235992763,0.0,1.0,0.7360671105762292
1.9902647337770107,3.108417373701597,0.0,1.0,0.7360671105762292
1.973527697934732,3.317641634911249,0.0,1.0,0.7554190686851355
1.953390135886308,3.526314029942516,0.0,1.0,0.8110799129315803
1.9233239254465595,3.734873631410777,0.0,1.0,0.7881945207094793
1.8779180619543308,3.942771962628532,0.0,1.0,0.7037999779492334
1.8150712182824535,4.146534740382857,0.0,1.0,0.6229261516793321
1.7332921133231047,4.342148391271416,0.0,1.0,0.6229261516793321
1.6310894659684576,4.525599341891873,0.0,1.0,0.6229261516793321
1.50748092443562,4.6934536444380095,0.0,1.0,0.6229261516793321
1.367652697616365,4.849302797433988,0.0,1.0,0.6229261516793321
1.220893862411058,5.001411104052438,0.0,1.0,0.6621217716623702
1.0760287132029025,5.157500491507048,0.0,1.0,0.5938821453095943
0.9319793437107708,5.3137757428342,0.0,1.0,0.4771669957801491
0.7789797096544142,5.456336560254385,0.0,1.0,0.4771669957801491
0.6073956361497408,5.571568788133876,0.0,1.0,0.5771669957801491
0.4178286333387596,5.660948312775431,0.0,1.0,0.6771669957801491
0.2213561451191111,5.741395251062693,0.0,1.0,0.7905085041333893
0.0290389743864085,5.82975433232194,0.0,1.0,0.7889638117409214
-0.1534873060140458,5.934310609410208,0.0,1.0,0.6828312947921908
-0.3239556750379575,6.058034390313046,0.0,1.0,0.5851193310237211
-0.4813013354801977,6.201876165142503,0.0,1.0,0.4871603191443215
-0.6343520083439975,6.350121925812895,0.0,1.0,0.46
-0.7969737562034939,6.478570297093029,0.0,1.0,0.42
-0.9813126342828956,6.56611860551306,0.0,1.0,0.38
-1.1852561405562534,6.617313934221486,0.0,1.0,0.38
-1.3997764998994862,6.64914326956348,0.0,1.0,0.38
-1.6161259867372804,6.673880066133744,0.0,1.0,0.3819160729171145
-1.8273325378089216,6.677647570466483,0.0,1.0,0.232819755731928
-2.027065200427631,6.637817769850648,0.0,1.0,0.17
-2.214726143534201,6.549244699874505,0.0,1.0,0.13
-2.401455631882884,6.442593207837394,0.0,1.0,0.1
-2.59223057100159,6.341821535974132,0.0,1.0,0.05
-2.7595837165326293,6.223544376992391,0.0,1.0,0.1
-2.8765019113489894,6.061023833876766,0.0,1.0,0.13
-2.9485588901722104,5.860710849158526,0.0,1.0,0.155
-2.9886119155036157,5.636474443204419,0.0,1.0,0.1771342359308433
-3.0054734697177365,5.403122073067901,0.0,1.0,0.1771342359308433
-2.9875648592149906,5.18019218908748,0.0,1.0,0.1771342359308433
-2.9168960256787324,4.988710753820801,0.0,1.0,0.1771342359308433
-2.777160617533851,4.848130130729616,0.0,1.0,0.3431379403228165
-2.5940626976602115,4.738680457462133,0.0,1.0,0.4431379403228165
-2.43424666770004,4.602385290874757,0.0,1.0,0.5431379403228165
-2.3145705294084244,4.42804209450174,0.0,1.0,0.6431379403228165
-2.208531640338104,4.244905801396263,0.0,1.0,0.6238529658758032
-2.1038351100056496,4.064322867146152,0.0,1.0,0.6
-2.0012262765812068,3.8815842446973674,0.0,1.0,0.54
-1.902125570828492,3.691618529370264,0.0,1.0,0.43
-1.8165977035646528,3.493400997420875,0.0,1.0,0.35
-1.764862269378798,3.290660770921201,0.0,1.0,0.2304141714969584
-1.7660539706424176,3.087173150309513,0.0,1.0,0.2304141714969584
-1.811320578270912,2.882922848233857,0.0,1.0,0.3225684736634174
